code;product_name;alcohol_100g;brands;main_category;categories;address;manufacturing_places;image_front_url
42391845;Export;5.2;Perlenbacher;Wheat Beer;Bière Blonde;Frankfurt, Germany;Allemagne;https://static.openfoodfacts.org/images/products/42391845/front_de.4.400.jpg
20682934;Festbier & Maßkrug;5.5;Perlenbacher;Stout;Bière Blonde;Frankfurt, Germany;Allemagne;https://static.openfoodfacts.org/images/products/20682934/front_fr.4.400.jpg
42143697;Radler;2.5;Perlenbacher;Stout;Bière Aromatisée;Frankfurt, Germany;Allemagne;https://static.openfoodfacts.org/images/products/42143697/front_de.5.400.jpg
8008440215024;Gran Riserva Bianca;5.1;Peroni;Wheat Beer;Bière Blanche;Roma, Lazio Italy;Italie;https://static.openfoodfacts.org/images/products/800/844/021/5024/front_fr.5.400.jpg
8008440012012;Nastro Azzurro Piccolina;5.1;Peroni;Stout;Bière Blonde;Roma, Lazio Italy;Italie;https://static.openfoodfacts.org/images/products/800/844/001/2012/front_fr.13.400.jpg
8008440222008;Nastro Azzurro;5.1;Peroni;Lager;Bière Blonde;Roma, Lazio Italy;Italie;https://static.openfoodfacts.org/images/products/800/844/022/2008/front_it.18.400.jpg
4017188127173;Peters Kölsch;4.8;Peters;Stout;Bière Blonde;Köln, Germany;Allemagne;https://static.openfoodfacts.org/images/products/401/718/812/7173/front_de.6.400.jpg
87521300008;Dubbel Bruin;6.5;Brouwerij De Brabandere;Stout;Bière Brune;Bavikhove, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/008/752/130/0008/front_fr.13.400.jpg
875213000037;Gouden Tripel;7.5;Brouwerij De Brabandere;Stout;Bière Brune;Bavikhove, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/087/521/300/0037/front_en.9.400.jpg
4001187101074;Pfungstädter Edel Pils;4.9;Pfungstädter;Pils;Bière Blonde;Pfungstadt, Hessen Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/118/710/1074/front_de.5.400.jpg
4001187104754;Pilsner Alkoholfrei;0;Pfungstädter;Stout;Bière Sans Alcool;Pfungstadt, Hessen Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/118/710/4754/front_de.4.400.jpg
6091020010029;Phoenix Beer;5;Phoenix Beverages;Stout;Bière Blonde;Mauritius;Mauritius;https://static.openfoodfacts.org/images/products/609/102/001/0029/front_en.14.400.jpg
8594404115115;Pilsner Urquell;4.4;Pilsner Urquell;Pils;Bière Blonde;Pilsen, Jihozápad Czech Republic;République Tchèque;https://static.openfoodfacts.org/images/products/859/440/411/5115/front_fr.7.400.jpg
4023216000042;Pinkus Hefe Weizen Naturtrüb;5;Pinkus;Wheat Beer;Bière Blanche;Münster, Nordrhein-Westfalen Germany;Allemagne;
4023216000004;Original Pinkus Obergärig Münstersch Alt;5.1;Pinkus;Stout;Bière Blonde;Münster, Nordrhein-Westfalen Germany;Allemagne;https://static.openfoodfacts.org/images/products/402/321/600/0004/front_de.4.400.jpg
914422617428;Pinkus Pils;5;Pinkus;Stout;Bière Blonde;Münster, Nordrhein-Westfalen Germany;Allemagne;https://static.openfoodfacts.org/images/products/091/442/261/7428/front_de.4.400.jpg
7310401019901;Full Amber Lager;6;Pistonhead;Stout;Bière Ambrée;Stockholm, Sweden;Suède;https://static.openfoodfacts.org/images/products/731/040/101/9901/front_en.9.400.jpg
7310401013541;Pistonhead;4.6;Pistonhead;Stout;Bière Ambrée;Stockholm, Sweden;Suède;https://static.openfoodfacts.org/images/products/731/040/101/3541/front_fr.7.400.jpg
3760234121632;Cabéo;5.2;Pleine Lune;Stout;Bière Blonde;Drôme, France;France;https://static.openfoodfacts.org/images/products/376/023/412/1632/front_fr.7.400.jpg
3760234120116;L'Universelle;4.7;Pleine Lune;Stout;Bière Blonde;Drôme, France;France;https://static.openfoodfacts.org/images/products/376/023/412/0116/front_fr.8.400.jpg
3760234121724;Lager Des Étoiles;6.5;Pleine Lune;Stout;Bière Aromatisée;Drôme, France;France;https://static.openfoodfacts.org/images/products/376/023/412/1724/front_fr.4.400.jpg
4020803020803;Leeze;2.4;Pott's;Pils;Bière Blonde;Oelde, Nordrhein-Westfalen Germany;Allemagne;https://static.openfoodfacts.org/images/products/402/080/302/0803/front_de.6.400.jpg
4020803020209;Pott'S Landbier;4.8;Pott's;Stout;Bière Blonde;Oelde, Nordrhein-Westfalen Germany;Allemagne;https://static.openfoodfacts.org/images/products/402/080/302/0209/front_de.13.400.jpg
3770000195118;Ambrée Fun En Bulles;5;Prisca;Stout;Bière Ambrée;L'Arbresle, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/377/000/019/5118/front_fr.5.400.jpg
3770000195026;"Blanche &Quot;Champs D'Étoiles&Quot;";5;Prisca;Stout;Bière Blanche;L'Arbresle, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/377/000/019/5026/front_fr.5.400.jpg
3770000195125;Prisca Blanche;5;Prisca;Wheat Beer;Bière Blanche;L'Arbresle, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/377/000/019/5125/front_fr.5.400.jpg
3770000195002;Prisca Blonde Florale;5;Prisca;Stout;Bière Blonde;L'Arbresle, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/377/000/019/5002/front_fr.5.400.jpg
3770000195200;Rn7;4.5;Prisca;Stout;Bière Aromatisée;L'Arbresle, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/377/000/019/5200/front_fr.8.400.jpg
5411633330917;Prisca Blonde;5;Brouwerij Vanuxeem;Ale;Bière Blonde;7784 Comines-Warneton, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/163/333/0917/front_fr.5.400.jpg
5411633130111;Queue De Charrue - Rouge;8.7;Brouwerij Vanuxeem;Stout;Bière Rousse;7784 Comines-Warneton, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/163/313/0111/front_fr.7.400.jpg
5411633750920;Queue De Charrue Biere Blonde;6.6;Brouwerij Vanuxeem;Stout;Bière Blonde;7784 Comines-Warneton, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/163/375/0920/front_fr.14.400.jpg
5411663003300;Queue De Charrue Triple;9;Brouwerij Vanuxeem;Stout;Bière Blonde;7784 Comines-Warneton, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/166/300/3300/front_fr.6.400.jpg
5411633213302;Queue De Charrue Ambrée;5.5;Brouwerij Vanuxeem;Stout;Bière Ambrée;7784 Comines-Warneton, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/163/321/3302/front_fr.34.400.jpg
4014388001012;Radeberger Pilsner;4.8;Radeberger;Stout;Bière Blonde;Frankfurt am Main, Hessen Germany;Allemagne;https://static.openfoodfacts.org/images/products/401/438/800/1012/front_de.4.400.jpg
4041473100244;Ratsherren Pilsener;4.9;Ratsherren;Pils;Bière Blonde;Hamburg, Germany;Allemagne;https://static.openfoodfacts.org/images/products/404/147/310/0244/front_de.3.400.jpg
4041473434042;Coast Guard Westküsten Ipa;6.3;Ratsherren;Stout;Bière Blonde;Hamburg, Germany;Allemagne;https://static.openfoodfacts.org/images/products/404/147/343/4042/front_de.4.400.jpg
3760059580010;Ratz;5;Ratz;Stout;Bière Blonde;Fontanes, Lot France;France;https://static.openfoodfacts.org/images/products/376/005/958/0010/front_fr.16.400.jpg
3760059581017;Ratz Blanche;5;Ratz;Stout;Bière Blanche;Fontanes, Lot France;France;https://static.openfoodfacts.org/images/products/376/005/958/1017/front_fr.6.400.jpg
5053526799526;Steam Beer;4.7;Revisionist;Stout;Bière Blonde;Wolverhampton, West Midlands Combined Authority England;Angleterre;https://static.openfoodfacts.org/images/products/505/352/679/9526/front_en.3.400.jpg
5053526799564;Wheat Beer;4.8;Revisionist;Wheat Beer;Bière Blonde;Wolverhampton, West Midlands Combined Authority England;Angleterre;https://static.openfoodfacts.org/images/products/505/352/679/9564/front_en.3.400.jpg
5053526799670;Lager;5;Revisionist;Lager;Bière Blonde;Wolverhampton, West Midlands Combined Authority England;Angleterre;https://static.openfoodfacts.org/images/products/505/352/679/9670/front_en.3.400.jpg
4027013021026;Viva Bavaria Festbier;5.3;Riedenburger;Stout;Bière Blonde;Riedenburg, Bayern, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/402/701/302/1026/front_de.16.400.jpg
4027013038031;Dolden Dark;6.9;Riedenburger;Stout;Bière Brune;Riedenburg, Bayern, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/402/701/303/8031/front_de.14.400.jpg
4027013040034;Dolden Null;0.5;Riedenburger;Stout;Bière Blanche;Riedenburg, Bayern, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/402/701/304/0034/front_de.25.400.jpg
4027013035030;Riedenb Dolden Sud IPA;6.5;Riedenburger;IPA;Bière Blonde;Riedenburg, Bayern, Deutschland;Allemagne;
3291820012930;Rince Cochon;8.5;Rince Cochon;Ale;Bière Blonde;Flandres, Belgique;Belgique;
3291820013456;Rince Cochon Au Whisky;8.5;Rince Cochon;Ale;Bière Aromatisée;Flandres, Belgique;Belgique;https://static.openfoodfacts.org/images/products/329/182/001/3456/front_fr.4.400.jpg
3760117030220;Ambrée;6.5;Rivière d'Ain;Stout;Bière Ambrée;Ain, France;France;https://static.openfoodfacts.org/images/products/376/011/703/0220/front_fr.7.400.jpg
3760177030428;Rousse;6.6;Rivière d'Ain;Stout;Bière Rousse;Ain, France;France;https://static.openfoodfacts.org/images/products/376/017/703/0428/front_fr.5.400.jpg
5015759000435;Dizzy Blonde;3.8;Robinsons;Ale;Bière Blonde;Stockport, Greater Manchester England;Angleterre;https://static.openfoodfacts.org/images/products/501/575/900/0435/front_en.6.400.jpg
5015759001319;Cheshire Black;4.1;Robinsons;Stout;Bière Brune;Stockport, Greater Manchester England;Angleterre;https://static.openfoodfacts.org/images/products/501/575/900/1319/front_en.6.400.jpg
5015759000725;Iron Maiden Trooper;4.7;Robinsons;Stout;Bière Ambrée;Stockport, Greater Manchester England;Angleterre;https://static.openfoodfacts.org/images/products/501/575/900/0725/front_en.6.400.jpg
5015759000411;Dizzy Blonde Golden Zesty Ale;3.8;Robinsons;Stout;Bière Blonde;Stockport, Greater Manchester England;Angleterre;https://static.openfoodfacts.org/images/products/501/575/900/0411/front_en.5.400.jpg
54125001;Rodenbach;5.2;Rodenbach;Stout;Bière Brune;Roeselare, Belgium;Belgique;https://static.openfoodfacts.org/images/products/54125001/front_fr.6.400.jpg
54125032;Rodenbach Grand Cru;6;Rodenbach;Stout;Bière Rousse;Roeselare, Belgium;Belgique;https://static.openfoodfacts.org/images/products/54125032/front_fr.5.400.jpg
5410583801546;Rodenbach Rosso;4;Rodenbach;Stout;Bière Rousse;Roeselare, Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/058/380/1546/front_fr.6.400.jpg
41051894;Hefeweizen Alkoholfrei;0.5;Rothaus;Stout;Bière Sans Alcool;Grafenhausen, Baden-Württemberg Germany;Allemagne;https://static.openfoodfacts.org/images/products/41051894/front_fr.4.400.jpg
41051825;Tannenzäpfle;5.1;Rothaus;Stout;Bière Blonde;Grafenhausen, Baden-Württemberg Germany;Allemagne;https://static.openfoodfacts.org/images/products/41051825/front_de.13.400.jpg
42313830;Schwarzwald Maidle;5.1;Rothaus;Stout;Bière Brune;Grafenhausen, Baden-Württemberg Germany;Allemagne;https://static.openfoodfacts.org/images/products/42313830/front_de.5.400.jpg
3263855090597;7.0;7;Royal club;Stout;Bière Blonde;Zoeterwoude, Netherlands;Pays-Bas;https://static.openfoodfacts.org/images/products/326/385/509/0597/front_fr.6.400.jpg
3263855093796;Royal Club;10.5;Royal Club;Stout;Bière Blonde;Zoeterwoude, Netherlands;Pays-Bas;https://static.openfoodfacts.org/images/products/326/385/509/3796/front_fr.18.400.jpg
4251135910733;Baltic Dubbel;8.5;Rügen Insel-Brauerei;Stout;Bière Brune;Hauptstraße 2C, 18573 Rambin, Germany;Allemagne;https://static.openfoodfacts.org/images/products/425/113/591/0733/front_de.7.400.jpg
4251135910634;Baltic Stout;7.5;Rügen Insel-Brauerei;Stout;Bière Brune;Hauptstraße 2C, 18573 Rambin, Germany;Allemagne;https://static.openfoodfacts.org/images/products/425/113/591/0634/front_en.3.400.jpg
5425005510012;Rulles Blonde;7;Rulles;Ale;Bière Blonde;Rulles, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/542/500/551/0012/front_fr.7.400.jpg
5425005510036;Rulles Saison;5.3;Rulles;Stout;Bière Blonde;Rulles, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/542/500/551/0036/front_fr.3.400.jpg
3908767440015;Ipa;6.3;Sabaja;IPA;Bière Blonde;Pristina, Kosovo;Kosovo;https://static.openfoodfacts.org/images/products/390/876/744/0015/front_sq.5.400.jpg
3908767440022;Smoked Porter;5.4;Sabaja;Stout;Bière Ambrée;Pristina, Kosovo;Kosovo;https://static.openfoodfacts.org/images/products/390/876/744/0022/front_sq.6.400.jpg
5601146003013;Cerveja;5;Sagres;Stout;Bière Blonde;Vialonga, Portugal;Portugal;https://static.openfoodfacts.org/images/products/560/114/600/3013/front_pt.5.400.jpg
5601146010103;Sagres 0.0% Álc.;0;Sagres;Stout;Bière Sans Alcool;Vialonga, Portugal;Portugal;https://static.openfoodfacts.org/images/products/560/114/601/0103/front_fr.3.400.jpg
8935012423306;Bia Saigon Special;4.9;Saigon;Stout;Bière Blonde;Ho Chi Minh City, Vietnam;Vietnam;https://static.openfoodfacts.org/images/products/893/501/242/3306/front_fr.6.400.jpg
3364699784045;Saigon Export;4.9;Saigon;Stout;Bière Blonde;Ho Chi Minh City, Vietnam;Vietnam;https://static.openfoodfacts.org/images/products/336/469/978/4045/front_fr.6.400.jpg
1751062;Kentish Ale;4.5;Sainsbury's;Stout;Bière Blonde;Rochester, New York, USA;Etats-Unis;https://static.openfoodfacts.org/images/products/01751062/front_en.7.400.jpg
1856620;American Pale Ale;5.3;Sainsbury's;Stout;Bière Blonde;Rochester, New York, USA;Etats-Unis;https://static.openfoodfacts.org/images/products/01856620/front_en.5.400.jpg
1856712;Tap Room Brewing Company;6.3;Sainsbury's;Stout;Bière Blonde;Rochester, New York, USA;Etats-Unis;https://static.openfoodfacts.org/images/products/01856712/front_en.16.400.jpg
3760084330123;Antisociale;7.2;Sainte Cru;Stout;Bière Brune;Alsace, France;France;https://static.openfoodfacts.org/images/products/376/008/433/0123/front_fr.4.400.jpg
3760084330130;Don'T Panic;6.5;Sainte Cru;Stout;Bière Blonde;Alsace, France;France;https://static.openfoodfacts.org/images/products/376/008/433/0130/front_fr.4.400.jpg
3760084330062;Tempête Du Désert;5.5;Sainte Cru;Stout;Bière Blonde;Alsace, France;France;https://static.openfoodfacts.org/images/products/376/008/433/0062/front_en.3.400.jpg
8410655007101;Cerveza Magna;5.7;San Miguel;Pale Ale;Bière Blonde;Northampton, Northamptonshire England;Angleterre;https://static.openfoodfacts.org/images/products/841/065/500/7101/front_es.3.400.jpg
8410655001413;San Miguel;5.4;San Miguel;Stout;Bière Blonde;Northampton, Northamptonshire England;Angleterre;https://static.openfoodfacts.org/images/products/841/065/500/1413/front_fr.4.400.jpg
8936061260218;Premium Beer;4.7;Sapporo;Stout;Bière Blonde;Shibuya-ku, Tokyo Japan;Japon;https://static.openfoodfacts.org/images/products/893/606/126/0218/front_en.3.400.jpg
5011046008368;Premium Lager;4.7;Sapporo;Stout;Bière Blonde;Shibuya-ku, Tokyo Japan;Japon;https://static.openfoodfacts.org/images/products/501/104/600/8368/front_en.25.400.jpg
87975726500;Reserve All Malt;5;Sapporo;Lager;Bière Blonde;Shibuya-ku, Tokyo Japan;Japon;https://static.openfoodfacts.org/images/products/008/797/572/6500/front_en.6.400.jpg
4002631020811;Privat Premium;4.6;Schloßbräu;Stout;Bière Blonde;Fürstenfeldbruck, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/263/102/0811/front_fr.8.400.jpg
42186830;Schloss Pilsener;4.9;Schloßbräu;Stout;Bière Blonde;Fürstenfeldbruck, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/42186830/front_en.5.400.jpg
41060568;Odin-Trunk;5.4;Schloßbräu;Stout;Bière Ambrée;Fürstenfeldbruck, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/41060568/front_de.6.400.jpg
4250965200052;Hallertauer Hopfen-Cuvée;4.8;Schloßbräu;Stout;Bière Blonde;Fürstenfeldbruck, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/425/096/520/0052/front_de.5.400.jpg
4003669016203;Schneider Weisse;5.4;Schneider Weiße;Stout;Bière Blanche;Kelheim, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/366/901/6203/front_de.3.400.jpg
3162330050203;Extra Strong;10;Schoenberg;Stout;Bière Blonde;Chicago, Illinois, US;Etats-Unis;https://static.openfoodfacts.org/images/products/316/233/005/0203/front_fr.6.400.jpg
3162330050180;Premium Lager;4;Schoenberg;Stout;Bière Blonde;Chicago, Illinois, US;Etats-Unis;https://static.openfoodfacts.org/images/products/316/233/005/0180/front_fr.6.400.jpg
3162330050197;Strong Lager;7;Schoenberg;Stout;Bière Blonde;Chicago, Illinois, US;Etats-Unis;https://static.openfoodfacts.org/images/products/316/233/005/0197/front_fr.6.400.jpg
4053400058528;Grape Fruit Weizen-Mix;2.5;Schöfferhofer;Stout;Bière Aromatisée;Frankfurt am Main, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/405/340/005/8528/front_de.6.400.jpg
4053400065687;Kaktus Feige Weizen-Mix;2.5;Schöfferhofer;Wheat Beer;Bière Aromatisée;Frankfurt am Main, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/405/340/006/5687/front_de.10.400.jpg
4053400271729;Schöfferhofer Grape Fruit;2.5;Schöfferhofer;Stout;Bière Aromatisée;Frankfurt am Main, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/405/340/027/1729/front_de.6.400.jpg
4053400258515;Schöfferhofer Hefeweizen Mix;2.5;Schöfferhofer;Wheat Beer;Bière Blanche;Frankfurt am Main, Deutschland;Allemagne;
4053400257679;Schöfferhofer Hefeweizen Naturtrüb;5;Schöfferhofer;Wheat Beer;Bière Blanche;Frankfurt am Main, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/405/340/025/7679/front_de.5.400.jpg
4053400078823;Schöfferhofer Zitrone;2.5;Schöfferhofer;Pils;Bière Aromatisée;Frankfurt am Main, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/405/340/007/8823/front_de.7.400.jpg
4053400202556;Weizen-Mix Maracuja;2.5;Schöfferhofer;Wheat Beer;Bière Aromatisée;Frankfurt am Main, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/405/340/020/2556/front_de.7.400.jpg
3244851001985;Brassin De Mars 2013;5;Schulzenberger;Stout;Bière Brune;Schiltigheim, France;France;https://static.openfoodfacts.org/images/products/324/485/100/1985/front_fr.7.400.jpg
3244851003002;Brassin De Noël;5.2;Schutzenberger;Stout;Bière Aromatisée;Schiltigheim, France;France;https://static.openfoodfacts.org/images/products/324/485/100/3002/front_fr.5.400.jpg
76137211;Klosterbräu;5.2;Schützengarten;Lager;Bière Blonde;St.Gallen, Switzerland;Suisse;
76137341;Swiss Stout;5.7;Schützengarten;Stout;Bière Brune;St.Gallen, Switzerland;Suisse;https://static.openfoodfacts.org/images/products/76137341/front_en.3.400.jpg
4007606000324;Das Echte Märzen;5.7;Schwaben Bräu;Stout;Bière Blonde;Stuttgart, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/400/760/600/0324/front_de.7.400.jpg
4007606000478;Das Herbe;4.9;Schwaben Bräu;Stout;Bière Blonde;Stuttgart, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/400/760/600/0478/front_de.5.400.jpg
4007606000515;Das Landbier;4.7;Schwaben Bräu;Lager;Bière Blonde;Stuttgart, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/400/760/600/0515/front_de.4.400.jpg
4007606000157;Das Naturtrübe;5;Schwaben Bräu;Stout;Bière Blonde;Stuttgart, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/400/760/600/0157/front_de.6.400.jpg
4007606000355;Das Schwarze;4.9;Schwaben Bräu;Stout;Bière Brune;Stuttgart, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/400/760/600/0355/front_de.6.400.jpg
4007606000348;Das Original;5.1;Schwaben Bräu;Stout;Bière Blonde;Stuttgart, Deutschland;Allemagne;https://static.openfoodfacts.org/images/products/400/760/600/0348/front_de.5.400.jpg
5060031050240;Doom Bar;4;Sharp's brewery;Stout;Bière Ambrée;Rock, Cornwall England;Angleterre;https://static.openfoodfacts.org/images/products/506/003/105/0240/front_en.8.400.jpg
5060031051841;Wolf Rock;4.8;Sharp's brewery;Stout;Bière Rousse;Rock, Cornwall England;Angleterre;https://static.openfoodfacts.org/images/products/506/003/105/1841/front_en.15.400.jpg
5012686016980;1698 Kentish Strong Ale;6.5;Shepherd Neame;Stout;Bière Blonde;Faversham, England;Angleterre;https://static.openfoodfacts.org/images/products/501/268/601/6980/front_en.6.400.jpg
5012686000071;Artesian Dark Ale;3.8;Shepherd Neame;Stout;Bière Brune;Faversham, England;Angleterre;https://static.openfoodfacts.org/images/products/501/268/600/0071/front_en.7.400.jpg
5012686000057;Artesian Light Ale;3.8;Shepherd Neame;Stout;Bière Blonde;Faversham, England;Angleterre;https://static.openfoodfacts.org/images/products/501/268/600/0057/front_en.6.400.jpg
5012686019509;Spitfire;4.5;Shepherd Neame;Stout;Bière Blonde;Faversham, England;Angleterre;https://static.openfoodfacts.org/images/products/501/268/601/9509/front_en.7.400.jpg
3770004835027;Ambrée;6.5;Shuc;Stout;Bière Ambrée;Pau, France;France;https://static.openfoodfacts.org/images/products/377/000/483/5027/front_fr.5.400.jpg
3770004835003;Blonde;5.5;Shuc;Stout;Bière Blonde;Pau, France;France;https://static.openfoodfacts.org/images/products/377/000/483/5003/front_fr.6.400.jpg
3770004835126;Brune;6.8;Shuc;Stout;Bière Brune;Pau, France;France;https://static.openfoodfacts.org/images/products/377/000/483/5126/front_fr.6.400.jpg
3770004835041;India Pale Ale;7.5;Shuc;Stout;Bière Blonde;Pau, France;France;https://static.openfoodfacts.org/images/products/377/000/483/5041/front_fr.5.400.jpg
3770004835102;Shuc A Dance;4.5;Shuc;Stout;Bière Blanche;Pau, France;France;https://static.openfoodfacts.org/images/products/377/000/483/5102/front_fr.5.400.jpg
3770004835065;Nez Croc Shuc;6.66;Shuc;Stout;Bière Blonde;Pau, France;France;https://static.openfoodfacts.org/images/products/377/000/483/5065/front_fr.8.400.jpg
83783535174;Ipa Hop Hunter;6.2;Sierra Nevada;Stout;Bière Blonde;Chico, CA United States;Etats-Unis;https://static.openfoodfacts.org/images/products/008/378/353/5174/front_fr.4.400.jpg
83783375251;Sierra Nevada Pale Ale;5.6;Sierra Nevada;Stout;Bière Blonde;Chico, CA United States;Etats-Unis;https://static.openfoodfacts.org/images/products/008/378/337/5251/front_en.3.400.jpg
83783000085;Torpedo Extra Ipa;7.2;Sierra Nevada;Pale Ale;Bière Ambrée;Chico, CA United States;Etats-Unis;https://static.openfoodfacts.org/images/products/008/378/300/0085/front_en.7.400.jpg
83783535266;Tropical Torpedo Ipa;6.7;Sierra Nevada;Stout;Bière Blonde;Chico, CA United States;Etats-Unis;https://static.openfoodfacts.org/images/products/008/378/353/5266/front_en.9.400.jpg
8850999014616;Singha - The Original Thai Beer;5;Singha;Stout;Bière Blonde;Bangkok, Thailand;Thailande;https://static.openfoodfacts.org/images/products/885/099/901/4616/front_de.4.400.jpg
3364699783796;Singha Lager Beer;5;Singha;Stout;Bière Blonde;Bangkok, Thailand;Thailande;https://static.openfoodfacts.org/images/products/336/469/978/3796/front_fr.5.400.jpg
8850999000565;เบียร์สิงห์;5;Singha;Stout;Bière Blonde;Bangkok, Thailand;Thailande;https://static.openfoodfacts.org/images/products/885/099/900/0565/front_en.6.400.jpg
3760250740275;Blonde Poivre + Violette;5;Single Track;Stout;Bière Aromatisée;Rhône, France;France;https://static.openfoodfacts.org/images/products/376/025/074/0275/front_fr.6.400.jpg
3760250740152;Brune;6;Single Track;Stout;Bière Brune;Rhône, France;France;https://static.openfoodfacts.org/images/products/376/025/074/0152/front_fr.6.400.jpg
3760250740190;Single Triple;8;Single Track;Pale Ale;Bière Blonde;Rhône, France;France;https://static.openfoodfacts.org/images/products/376/025/074/0190/front_fr.6.400.jpg
3760250740312;St Patrick Cuvée Spéciale;6;Single Track;Pale Ale;Bière Brune;Rhône, France;France;https://static.openfoodfacts.org/images/products/376/025/074/0312/front_fr.7.400.jpg
3080216046372;Skoll Ice Apple;6;Skoll;Pils;Bière Aromatisée;Strasbourg, Grand-Est France;France;https://static.openfoodfacts.org/images/products/308/021/604/6372/front_fr.8.400.jpg
3080216050157;Skoll Lime;6;Skoll;Pils;Bière Aromatisée;Strasbourg, Grand-Est France;France;https://static.openfoodfacts.org/images/products/308/021/605/0157/front_fr.4.400.jpg
3080216044224;Skoll Tuborg;6;Skoll;Pils;Bière Aromatisée;Strasbourg, Grand-Est France;France;https://static.openfoodfacts.org/images/products/308/021/604/4224/front_fr.4.400.jpg
3080216048994;Skoll Ice Berry;6;Skoll;Pils;Bière Aromatisée;Strasbourg, Grand-Est France;France;
3760246350068;Rye Ipa Skumenn;6;Skumenn;Pale Ale;Bière Blonde;Acigné, Ille-et-Vilaine France;France;https://static.openfoodfacts.org/images/products/376/024/635/0068/front_en.5.400.jpg
3760246350075;Wheat India Pale Ale;5.5;Skummen;Wheat Beer;Bière Ambrée;Acigné, Ille-et-Vilaine France;France;https://static.openfoodfacts.org/images/products/376/024/635/0075/front_en.4.400.jpg
5412901000013;Witkap-Pater Stimulo;6;Slagmuylder;Pale Ale;Bière Blonde;Ninove, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/290/100/0013/front_nl.9.400.jpg
5060145490024;Slater'S Premium;4.4;Slater's;Pale Ale;Bière Blonde;Stafford, Staffordshire England;Angleterre;https://static.openfoodfacts.org/images/products/506/014/549/0024/front_en.6.400.jpg
5060145490017;Slater’S Queen Bee;4.2;Slater’s;Pale Ale;Bière Aromatisée;Stafford, Staffordshire England;Angleterre;https://static.openfoodfacts.org/images/products/506/014/549/0017/front_en.6.400.jpg
56910104734;Cream Ale;5;Sleeman;Ale;Bière Blonde;Guelph, Canada;Canada;https://static.openfoodfacts.org/images/products/005/691/010/4734/front_en.11.400.jpg
56910201167;Original Draught;5;Sleeman;Pale Ale;Bière Blonde;Guelph, Canada;Canada;https://static.openfoodfacts.org/images/products/005/691/020/1167/front_en.8.400.jpg
5998818172697;Ipa Óvatos Duhaj;4.8;Soproni;Pale Ale;Bière Ambrée;Sopron, Dunántúl Hungary;Hongrie;https://static.openfoodfacts.org/images/products/599/881/817/2697/front_hu.4.400.jpg
59915249;Soproni Sör;4.5;Soproni;Pale Ale;Bière Blonde;Sopron, Dunántúl Hungary;Hongrie;https://static.openfoodfacts.org/images/products/59915249/front_hu.6.400.jpg
7072240001171;München Hell;5.2;Spaten;Pale Ale;Bière Blonde;Munich, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/707/224/000/1171/front_fr.12.400.jpg
4072700001126;Franziskaner Weissbier Naturtrüb;5;Spaten;Pale Ale;Bière Blanche;Munich, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/407/270/000/1126/front_de.13.400.jpg
5412138391335;Belgian Coast Ipa;5.5;St Feuillien;Pale Ale;Bière Blanche;Le Rœulx, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/213/839/1335/front_fr.19.400.jpg
